"Gene_ID	Control001	Control003	Control004	Control005	Control006	Control007	Control008	Convalescent001	Convalescent002	Convalescent003	Convalescent004	Convalescent005	LongCOVID001	LongCOVID002	LongCOVID003	LongCOVID004	LongCOVID005	LongCOVID006	LongCOVID007	LongCOVID008	LongCOVID009	LongCOVID010	LongCOVID011"
"Group	Control	Control	Control	Control	Control	Control	Control	Convalescent	Convalescent	Convalescent	Convalescent	Convalescent	LongCovid	LongCovid_BrainFog	LongCovid	LongCovid	LongCovid	LongCovid	LongCovid	LongCovid_BrainFog	LongCovid_BrainFog	LongCovid_BrainFog	LongCovid_BrainFog"
"ENSG00000133657	4.4551	3.92033	4.25544	4.25952	4.16685	5.4872	5.48384	4.15348	3.57658	4.41282	3.6845	3.97598	3.99406	4.6365	4.25211	4.01558	4.38498	4.46656	3.97383	4.33229	4.29309	4.17287	5.25359"
"ENSG00000133661	3.58535	2.39934	2.71451	3.51339	3.43536	2.99442	2.04339	3.15774	2.92424	2.64459	3.48178	3.19357	3.23178	3.104	2.37143	4.06221	1.95095	2.27345	2.49596	3.69021	2.87312	3.55161	3.51342"
"ENSG00000133665	0	0	0	0.247604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0"
"ENSG00000133678	6.00368	6.10538	6.04562	6.20387	6.17789	5.51846	5.5783	6.25977	6.24217	6.12287	6.2473	6.25343	6.12726	5.8231	6.37071	5.98331	6.12932	6.36205	6.17182	5.98443	5.74365	5.96953	5.46685"
"ENSG00000133687	3.46191	4.82154	2.79528	3.43614	3.51458	3.5274	2.91574	4.29309	4.34149	2.00854	3.59884	2.96907	4.04938	2.92961	4.52733	3.60855	2.17054	0.693147	3.21245	1.62434	1.73805	3.6424	4.88453"
"ENSG00000133703	6.24139	5.66534	5.88391	5.99494	6.11156	6.27526	6.61871	5.92338	6.32681	6.14742	6.01338	5.97494	5.97712	5.98976	6.14434	5.88839	5.99362	5.97365	5.61435	5.73041	6.62421	5.64937	6.97808"
"ENSG00000133704	5.05864	4.64683	5.15009	4.98667	5.04894	4.76736	4.84814	5.1817	4.81309	5.17377	4.69891	4.61032	5.21226	5.00918	4.98509	5.01124	4.85843	5.03319	4.34303	4.63632	4.38585	4.94142	4.81012"
"ENSG00000133706	7.09664	6.89903	7.04193	7.02164	6.90188	6.41722	6.55033	7.06296	6.90497	7.04656	6.81284	6.9981	6.85342	6.87876	6.96708	6.95479	6.91566	7.07388	6.71402	6.88492	6.10077	7.17899	5.58112"
"ENSG00000133731	4.87047	4.54049	4.97588	5.18534	4.84454	5.29029	5.41782	4.99627	5.04345	5.6974	5.15749	5.02656	5.03396	4.91371	5.09628	4.94103	5.37963	5.43459	5.1817	4.85126	5.05229	5.06215	5.31961"
"ENSG00000133739	4.53827	3.99181	3.11151	3.90181	3.87533	3.92265	4.14893	3.80817	4.6849	4.15447	3.95467	3.97618	3.83097	4.06116	4.07422	3.72107	4.07604	3.97009	3.74894	3.84307	3.1932	3.86011	4.05801"
"ENSG00000133740	4.50424	4.69064	4.62456	4.2997	4.43574	4.33461	4.64374	5.00551	5.60093	4.05182	5.36797	4.61382	4.43377	4.15838	4.80147	4.39159	4.48656	4.54394	5.30544	4.97291	3.90452	4.84963	4.17718"
"ENSG00000133742	0	1.42527	1.9416	0.248476	0	0.751839	2.7349	3.26343	0	1.38128	3.29609	0	0	2.9973	0.509163	0	2.85714	1.41638	0.444596	1.53427	0.632874	1.1246	0"
"ENSG00000133773	5.80742	5.91893	5.88303	5.51659	5.36121	6.6019	6.51196	5.37187	6.14707	5.37101	5.58511	5.70187	5.69568	6.25977	5.24212	5.69387	5.27589	5.03644	5.90479	6.27673	6.37071	6.23302	6.21645"
"ENSG00000133789	6.92316	6.8945	6.78227	7.18024	7.07298	6.90153	6.60233	7.47237	7.79728	6.48228	7.32426	6.88239	6.92083	7.03694	7.21401	7.06532	6.91774	7.04446	7.50643	7.03583	6.64231	7.24947	6.83438"
"ENSG00000133794	5.87547	5.69773	6.05673	5.8911	5.8902	6.31677	6.08949	6.19307	5.68021	6.2737	6.1681	6.01783	5.79775	6.66558	6.30949	5.67479	6.1764	6.44047	5.85736	6.09865	6.75417	6.23752	7.01641"
"ENSG00000133800	0	0	0.892167	0	0	0	0.752405	0.693364	0	0.92873	1.90342	0.512232	0	0	0.509905	1.5671	0	0	0	0	0	0	0.646242"
"ENSG00000133805	5.56749	5.86209	5.79984	6.19501	6.00191	5.73451	5.74707	5.97186	5.61215	5.84589	5.5981	5.76172	5.88081	5.80959	6.20178	6.09153	5.80642	5.89435	5.94183	5.78438	5.7707	5.97989	5.461"
"ENSG00000133812	4.69167	5.30939	4.48656	5.19842	5.00831	5.07174	4.74212	4.87921	4.15348	4.83899	4.46308	4.6972	5.0334	4.843	4.49877	5.08864	4.47357	4.67535	4.57453	4.60297	4.79497	4.64466	5.36121"
"ENSG00000133816	5.26385	6.25208	5.53951	6.17829	5.89525	5.74285	5.50533	5.88277	4.85444	5.42117	5.19511	5.70312	5.87266	5.7751	5.71367	5.68589	5.5279	5.87394	5.29338	5.12317	5.57161	5.48785	5.11785"
"ENSG00000133818	5.72434	5.3347	5.42184	5.5364	5.21975	6.41932	6.27234	5.8106	6.19708	5.71048	5.94098	5.0551	5.28856	6.00856	5.82289	5.21591	5.11213	6.00827	5.85247	5.4519	5.60004	5.95797	5.7209"
"ENSG00000133835	6.73194	6.6779	6.77645	7.06072	6.89702	5.74684	6.06801	7.18984	6.65004	6.89402	6.65235	6.73528	6.80365	6.752	6.86938	6.98857	6.71216	7.0724	6.56903	6.39888	6.01716	6.72614	5.46654"
"ENSG00000133858	6.45449	6.35256	6.38057	6.1923	6.19708	6.59847	6.53733	6.15773	6.57813	6.01825	5.97071	6.0466	6.14707	6.39729	6.18878	6.14946	6.10077	6.20234	6.11915	6.37118	5.80742	6.18516	6.34167"
"ENSG00000133872	10.0043	9.36858	9.86034	9.32244	9.7042	10.2229	10.3677	9.42048	9.44736	9.73513	9.24913	9.59876	9.39647	9.27904	9.48423	9.43238	9.59876	9.50554	9.20948	9.85089	10.1573	9.6598	10.3843"
"ENSG00000133874	1.94063	2.27256	1.66532	3.12138	3.11325	2.93233	3.22833	3.0266	1.99221	2.30487	2.61509	2.48885	2.26467	3.36709	2.28034	2.7703	2.16466	3.39746	2.89865	0.842348	4.73143	2.78858	2.75831"
"ENSG00000133878	0	0.568439	0	0	0	0	0	0	0	0	0	0	1.60647	0	0	0	0	0	0	0	0	0	0"
"ENSG00000133884	7.69143	7.48104	7.80173	7.78655	7.85902	7.39416	7.20023	7.93985	7.54448	7.69225	7.62546	7.83483	7.66116	7.3739	7.83617	7.61377	8.01275	7.89833	7.76834	7.71387	7.46512	7.47837	7.40368"
"ENSG00000133895	7.00882	6.91523	7.17748	6.90497	7.103	6.65539	6.4395	6.88634	6.67655	6.90107	6.67694	6.86338	6.99922	6.90285	7.17488	6.8406	7.15473	7.11477	6.80629	6.82066	6.44418	6.86066	5.8708"
"ENSG00000133935	6.12908	5.9814	6.27153	5.99322	5.99745	6.13089	6.08396	5.75142	5.88876	6.1581	6.19445	6.05524	6.0874	6.13715	5.98331	6.0289	6.1156	5.99054	6.09415	6.2665	6.02014	5.97214	5.80565"
"ENSG00000133937	0	1.62312	0	1.60958	0.72726	0	0	1.63621	0	1.99493	2.36571	0	0	2.7703	1.11575	1.55343	0	1.75348	1.92147	1.84725	0.632874	3.384	3.3437"
"ENSG00000133943	7.87498	7.86135	7.41326	7.77701	7.77701	7.06981	7.09434	8.00708	7.51628	7.54142	7.54756	7.73275	7.70297	7.6446	7.90421	7.84308	7.67064	7.86135	7.57074	7.64285	7.25082	7.93315	7.13211"
"ENSG00000133958	0	0	0	0.249123	0	0	0	0.725484	0.2909	0	0	0.531468	0.726738	1.20494	0	0	1.29812	1.12075	0	0	0	0	0.646877"
"ENSG00000133961	7.69798	7.84429	7.44045	8.16245	8.00276	7.4216	7.55757	8.06627	7.51401	7.57606	7.49699	7.52624	7.85479	7.72418	7.77904	7.72721	7.76319	7.9253	7.41011	7.18099	7.51972	7.54507	7.83034"
"ENSG00000133962	1.93747	1.41339	0.906319	1.37115	1.62847	0	0.748067	1.83063	1.14554	2.40943	2.22116	2.04982	0.734123	1.53982	1.4598	1.30653	1.81816	2.033	1.96532	1.02445	1.12585	1.83414	0.647503"
"ENSG00000133983	6.0429	5.61845	5.62964	5.80344	5.44313	5.56406	6.08315	5.50229	6.41831	6.00509	5.78243	5.81185	5.67546	5.66754	5.67356	5.74826	5.57007	5.50431	5.8173	5.6005	5.9944	5.6466	6.25157"
"ENSG00000133985	6.04947	6.1735	6.37529	5.81806	6.27234	5.20285	5.10812	5.92809	6.16474	5.75749	6.08949	6.19527	5.85412	5.41722	5.82677	5.72247	6.32179	5.74451	6.12441	6.20848	5.10171	5.96998	5.3654"
"ENSG00000133997	5.93186	5.99121	6.01296	5.71272	5.93972	6.41854	6.61571	6.01805	5.93628	5.75772	5.90271	5.85058	5.69773	6.49402	5.77668	5.85926	5.87511	5.89312	5.9413	6.20967	6.49818	6.03333	6.74795"
"ENSG00000134001	6.60727	6.25579	6.50042	6.90894	6.59585	6.64353	6.72235	6.6051	6.28791	6.63281	6.65118	6.66861	6.56483	6.3546	6.54675	6.71626	6.68752	6.68178	6.56757	6.45982	6.20685	6.21327	6.0857"
"ENSG00000134007	0	0	0	0	0	0	0	0	1.14755	0	0	0	0	1.65545	0	1.56016	0.260085	0	0	0	0	0.693147	0"
"ENSG00000134013	3.1662	3.12898	3.67591	3.40841	3.32111	2.89472	2.73115	2.17747	1.9884	2.87058	2.97026	2.64651	2.56857	3.30073	3.01309	3.14364	2.97105	3.45129	3.32475	3.13546	2.87406	3.41249	3.1964"
"ENSG00000134014	6.46202	6.22141	6.4817	6.47934	6.60118	5.85803	5.75812	6.6807	6.28954	6.51979	6.52549	6.52762	6.40652	6.52064	6.73329	6.46249	6.37764	6.61491	6.29662	6.49818	5.68949	6.39407	5.39293"
"ENSG00000134020	1.80281	1.41443	0	1.37092	1.62821	0.72234	0.761953	1.05815	0.29038	0	1.1334	1.35337	1.80259	0.763092	1.75002	0	1.95296	1.37115	0.892753	0	0	1.97892	0.648119"
"ENSG00000134028	3.65589	2.4768	1.85752	3.34158	2.89709	2.60832	3.01647	2.30388	3.51854	2.53393	2.78511	2.05	2.69749	2.57184	3.38287	2.81085	2.28436	3.08062	2.30739	1.03549	3.04544	2.87593	2.98104"
"ENSG00000134030	3.02307	3.77483	2.9322	3.20456	3.42782	3.51222	3.77006	3.54551	3.42328	3.18854	3.12541	3.16528	3.73958	3.99152	3.15543	3.55038	3.35667	3.4519	3.80206	2.75504	3.97457	3.42053	3.63619"
"ENSG00000134042	1.13779	0.581498	0	0.250445	0	0	0	0	0.33461	0	0	0	0	0.0301368	0	0	0	0	0	0	0	0	0"
"ENSG00000134046	7.02888	7.19213	6.94577	7.17514	7.13825	6.93085	7.00069	7.19213	7.32661	7.02665	7.29088	7.20188	7.02357	7.02462	6.91933	7.3616	6.8868	7.06981	7.10709	7.11065	7.36757	7.34887	7.6186"
"ENSG00000134049	6.56783	5.89836	5.95619	6.26185	5.88912	5.89435	6.20045	5.92587	6.52435	6.57028	6.36377	6.23124	6.14742	5.9504	6.13111	6.0637	6.09028	6.12065	5.971	5.84245	6.32462	5.91893	6.71817"
"ENSG00000134056	5.19993	5.04345	4.94103	5.27021	4.72876	5.41747	5.69414	4.97187	5.69665	5.50979	5.35605	5.12776	4.97291	4.88737	4.63487	5.07328	4.91739	4.97094	5.2142	4.8291	5.26268	4.94268	5.49288"
"ENSG00000134057	3.69729	2.92583	4.08293	4.17829	4.25211	4.4825	4.58467	4.75519	3.79196	4.14054	4.32903	4.19264	3.73922	4.00353	4.18709	3.96384	5.69568	4.25654	5.04528	4.08821	3.19407	4.17536	3.47556"
"ENSG00000134058	5.44189	5.04691	5.2432	5.40221	5.08047	5.7202	5.62831	5.44864	5.49321	5.29936	5.65317	5.43558	5.02161	5.61111	5.37382	5.21314	5.4687	5.53859	5.31423	5.84694	6.17698	5.45703	6.09175"
"ENSG00000134061	5.65594	5.5364	5.66765	6.27566	6.52866	4.80864	4.45343	6.84342	6.4617	5.32396	6.65662	6.19501	5.87031	4.96353	6.52481	6.16251	6.61762	6.55284	6.82066	5.17853	3.84878	5.45349	4.05534"
"ENSG00000134070	5.35353	5.05217	5.20668	5.11819	5.01153	7.32311	7.1058	5.73356	4.54749	5.05903	5.46029	4.91535	5.00094	5.65639	5.73388	4.88835	5.18915	5.45854	5.04894	5.00505	6.28886	5.02514	5.809"
"ENSG00000134072	7.5866	7.70089	6.8882	7.55235	7.57166	7.00506	6.79755	7.43016	7.27428	7.00232	7.42075	7.35862	7.43072	7.04989	7.26034	7.81124	7.12951	7.29503	7.16366	6.97389	7.08426	7.36264	6.9486"
"ENSG00000134077	5.85803	5.61908	5.78552	5.69758	5.61238	5.39831	5.0276	5.48887	5.33228	5.76129	5.58781	5.47347	5.60132	5.42184	5.70201	5.54962	5.62596	5.81851	5.43539	5.7237	6.26001	5.66561	6.31796"
"ENSG00000134086	6.00782	6.08212	5.97657	5.99705	5.91082	6.23737	5.97909	6.11839	5.95096	6.03643	6.00694	5.90661	5.89786	5.89415	6.05902	5.971	5.58781	6.08315	5.85511	5.95732	6.14946	6.11003	6.11979"
"ENSG00000134107	6.68786	7.61314	6.82096	7.07565	6.42773	9.10378	9.03779	6.54007	6.75093	6.90063	7.39582	7.03624	7.60666	8.85959	7.10533	7.32087	6.53486	6.79214	7.17409	7.43595	8.88817	7.76378	8.50538"
"ENSG00000134108	7.07665	6.45798	6.46643	7.01431	6.79855	7.73461	7.84308	6.95705	6.74898	7.11959	6.72294	6.79331	6.8868	6.75833	6.72966	6.77524	6.88634	7.04079	6.58059	6.37736	7.07864	6.25416	7.52624"
"ENSG00000134109	5.94724	6.21822	5.97989	5.69001	6.21645	6.43033	6.50693	5.79711	5.61956	5.92221	5.80058	5.95759	5.75347	6.15486	5.8117	5.88756	6.35194	5.96953	6.31947	6.20139	5.89892	6.36507	5.95732"
"ENSG00000134121	1.80052	1.91195	2.08981	1.61875	1.6276	2.52149	2.2984	2.38184	3.08229	1.59825	0.828469	2.32497	0	1.22187	2.43671	1.52185	2.09579	1.62934	1.33733	1.316	0	2.23859	0"
"ENSG00000134138	0	0	0	0	0	0	0	0	0	0.82581	1.13502	0	0	1.20927	0	0	0	0	0	0	0	0	0"
"ENSG00000134146	5.11895	4.84963	4.97885	4.73178	4.58851	4.6608	5.07691	4.74637	4.68261	5.06835	4.4551	4.79393	4.60052	4.82797	4.67636	4.91334	4.64193	4.7613	4.76561	4.66683	4.42527	4.81625	4.3622"
"ENSG00000134152	5.74521	5.33568	5.46063	5.41398	5.19228	5.14446	5.69347	5.33814	5.97657	5.59342	5.58565	5.55232	5.2327	5.55518	5.43128	5.39557	5.21627	5.3395	5.51953	5.71417	5.4687	5.59106	5.07364"
"ENSG00000134153	7.03434	7.09018	6.849	7.02384	6.66415	7.34792	7.47662	6.85377	7.20796	7.09271	7.35075	6.97287	6.89842	6.98669	6.82487	7.08828	6.97926	6.90355	7.0753	7.09478	7.57006	7.22929	7.62385"
"ENSG00000134160	1.17996	0	0	0	1.62724	0.72169	0	0	0.331032	1.3724	0	0	0	0	1.96758	1.3074	0	0	0.467389	0	0	1.85506	0"
"ENSG00000134183	0	0	0.693364	0	0	0	0	0	0.949626	0	0	0	0	0.784916	0.563657	0	1.10595	1.12705	0	0	0.671921	1.122	0"
"ENSG00000134184	0	6.53818	0	0	7.16931	6.98635	0	0.704531	6.08817	0	0	0	0	0	0	6.33051	0	0	6.51177	0.773953	6.98857	0	0"
"ENSG00000134186	6.77322	6.41371	6.76097	6.69329	6.57813	7.09271	6.98517	6.59817	6.85377	6.71051	6.52511	6.59241	6.53664	6.78909	6.7038	6.53763	6.64716	6.70532	6.74475	6.78402	6.70701	6.7125	7.38923"
"ENSG00000134193	4.11726	4.34694	4.54544	3.90285	3.5928	3.48259	3.44286	2.80424	3.4573	2.91924	1.43897	3.9514	3.76921	1.98253	3.73593	1.53385	2.9052	3.42002	2.63453	3.01755	3.915	3.66807	2.48538"
"ENSG00000134198	5.20266	4.57147	4.80111	5.11939	4.46393	4.6722	5.18972	5.02838	5.04438	5.90548	5.59868	4.92934	5.51391	5.10552	5.14038	4.9204	5.04894	5.38716	5.0746	4.73955	4.8895	5.07439	4.48567"
"ENSG00000134200	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0326703	0	0	0	0	0	0	0	0	0"
"ENSG00000134201	0	2.30228	1.79704	2.48817	1.73913	2.01167	1.31421	2.75898	3.54005	2.91881	0.822158	1.99138	3.31655	0	0	2.30388	2.19874	1.63455	2.98428	2.65439	1.25844	0	0"
"ENSG00000134202	5.81667	4.82921	4.03341	4.8896	5.49321	6.64786	6.7557	4.39927	3.61191	3.38331	4.93695	5.04788	3.40133	5.48321	5.42523	5.4612	5.69001	5.4687	5.59246	5.6615	3.40574	4.91334	5.0897"
"ENSG00000134207	0	0	0	0.969208	0	0	0	1.66658	0	0	0	0	0	0	0.564285	1.26625	1.11323	0	1.56495	0	0	0	0"
"ENSG00000134215	5.60935	5.76452	5.11272	5.65679	5.65639	5.70754	5.51874	5.98045	5.92614	5.83272	5.6558	5.27621	5.51846	5.83258	5.57883	5.60187	5.38716	5.87473	5.33988	5.11213	5.28969	5.72276	6.49193"
"ENSG00000134216	1.92619	0	0	0	0	0	1.21216	0	1.40965	0	0	1.3435	0	0	1.11336	0.693147	0	0	0	0	0	0	0"
"ENSG00000134222	4.24101	5.20451	4.1018	5.53951	4.77771	3.48095	3.56713	5.4071	4.78687	4.80593	5.06541	4.84612	5.1931	4.33167	4.85785	4.80839	5.0515	5.17363	4.73955	4.32071	4.78209	4.42365	4.52093"
"ENSG00000134242	6.67729	5.90629	6.12287	6.45852	6.322	6.54072	6.95705	6.58158	6.56592	6.96479	6.70063	6.28102	6.39968	6.67641	6.54025	6.34455	6.45893	6.82565	6.18231	6.1974	5.70201	6.38167	6.79552"
"ENSG00000134243	6.52064	6.73759	5.74561	6.57694	6.47589	6.00882	5.92797	6.52374	5.94941	5.81954	6.39072	6.03565	6.48029	5.85713	6.30175	6.42275	6.17444	6.23737	5.50431	5.45635	6.13776	6.26822	6.04865"
"ENSG00000134245	2.021	1.55235	1.56213	1.64118	2.3541	0	1.80828	1.51138	0.330151	2.37485	1.77967	1.28026	1.98662	1.75307	2.31012	0.82658	2.91081	1.23512	2.44662	2.12116	0.971745	2.0513	0.652871"
"ENSG00000134247	3.2919	3.23334	2.04939	3.92147	3.19342	2.80129	2.058	2.60634	2.57904	3.16461	2.49292	3.74495	2.48321	2.57882	2.77426	1.53251	1.79546	2.8586	1.33672	1.7913	2.01224	2.19874	1.99298"
"ENSG00000134248	7.44451	7.46043	7.29048	7.5609	7.29449	7.51972	7.61735	7.30349	7.85986	7.44898	7.61506	7.40875	7.47124	7.31237	7.31941	7.56735	7.31804	7.34936	7.60023	7.54808	7.75364	7.46105	7.68519"
"ENSG00000134249	0	0	0	0	0	0	0	0	1.1497	0	0	0	0	0	0	0	0	0	0	0	0	0	0"
"ENSG00000134250	6.72648	7.24576	6.52435	7.12593	7.20496	6.6644	6.37838	7.103	6.77363	6.93441	6.76023	6.68134	7.0595	6.91523	7.05545	7.1662	6.76565	6.97029	6.74627	6.80164	6.32726	7.07298	6.49902"
"ENSG00000134253	2.21148	1.39722	1.46513	2.26737	1.63084	2.37723	1.22607	1.56811	1.03587	0.629101	0.82581	1.63674	1.61113	1.46953	2.27489	1.93573	1.20996	1.41339	0.931805	1.79629	1.71654	2.60012	0.648119"
"ENSG00000134255	5.632	5.19239	5.34962	5.70201	5.82583	4.58311	4.78932	5.7732	5.95404	5.82362	5.88195	5.83975	5.5822	5.69448	5.70715	5.56844	5.71107	5.8531	5.44189	5.21779	4.79861	5.14193	5.00845"
"ENSG00000134256	6.51196	7.04542	5.95533	6.75833	6.75954	5.83149	5.60347	6.52762	5.90848	6.18892	6.1386	6.78087	6.58212	6.34668	6.78791	6.56783	6.57081	6.79483	5.44256	6.18997	6.07002	6.1831	5.60004"
"ENSG00000134262	6.39729	6.55431	6.6958	6.51699	6.47974	6.60272	6.5127	6.72448	6.74475	6.23655	6.32289	6.37764	6.47781	6.92784	6.69396	6.3695	6.48811	6.78049	6.43866	6.90285	6.22457	6.75738	6.12619"
"ENSG00000134265	5.21136	5.15247	5.11449	5.287	5.19277	5.99896	6.1681	5.07418	5.24876	5.31051	5.36554	5.25996	5.18534	5.6558	5.15399	5.2864	5.22615	5.43626	4.94103	4.96991	5.64566	5.2578	5.94546"
"ENSG00000134278	3.29305	2.16126	2.29432	3.82259	3.4193	2.27084	3.48521	3.69283	1.76705	3.0362	3.84516	3.532	3.02198	3.15016	3.3603	3.4972	3.23228	3.28619	3.388	3.11512	2.68369	3.19684	4.26224"
"ENSG00000134283	6.91324	6.6357	7.01672	6.72425	6.61491	6.79274	6.90153	6.74927	6.93251	6.76052	6.81686	6.82096	6.71461	6.97991	6.73759	6.8384	6.77447	6.89352	6.74969	7.16706	6.98169	6.94654	7.14461"
"ENSG00000134285	6.60416	6.63135	6.92784	6.0996	6.29369	6.65935	6.66066	6.12221	6.18335	6.64841	6.57455	6.42344	6.63188	6.78369	6.58883	6.26469	7.05024	6.50585	6.99888	6.90327	7.12188	6.73799	7.59898"
"ENSG00000134287	6.37587	6.73288	6.37332	6.67584	6.51235	6.44764	6.28357	6.58377	6.63161	6.48053	6.89992	6.6357	6.71817	6.37381	6.53256	6.70106	6.36486	6.60082	6.69273	6.48775	6.75438	6.38699	6.37736"
"ENSG00000134291	6.35634	6.48581	6.61312	6.16293	6.34402	6.17829	6.15154	6.25539	6.6531	6.6047	7.16886	6.61689	6.43242	6.371	6.76984	6.30265	6.90465	6.59817	6.90812	6.83117	6.37169	6.74207	5.72794"
"ENSG00000134294	6.73288	6.26665	6.55399	6.89152	6.76311	7.89627	8.23279	6.97437	6.74207	6.75995	6.27034	6.51196	6.54783	7.64285	6.76886	6.64414	6.6465	6.91239	6.20967	6.4648	6.56483	6.40567	7.2448"
"ENSG00000134297	4.08097	3.97802	4.57988	4.49847	4.59711	3.93465	4.00901	5.0122	4.53907	4.43827	4.98482	4.82232	4.5624	4.26651	4.5195	4.41716	4.6383	4.65368	5.13003	4.65752	3.90037	4.31214	3.32508"
"ENSG00000134308	8.32884	7.88395	8.08369	8.23146	7.5866	8.64469	8.59785	8.02453	8.46347	8.52048	8.55692	8.17049	8.17049	8.60498	8.30339	8.23279	8.20622	8.43328	8.228	7.99581	8.18672	8.49696	8.49696"
"ENSG00000134313	6.26909	6.40428	6.35736	6.38448	6.3957	6.0315	5.3476	6.38699	6.10483	6.1232	6.13441	6.18878	6.34849	6.32289	6.4315	6.34189	6.25852	6.3205	6.12221	6.05524	5.59471	6.46078	5.76003"
"ENSG00000134317	3.25353	2.49259	3.41697	3.32508	3.62158	3.104	3.69404	3.58819	3.96323	3.97531	4.83676	4.15543	4.40881	3.61114	3.84307	3.71719	4.4555	3.4786	3.86838	4.25804	3.74933	2.57348	4.01789"
"ENSG00000134318	5.61739	5.33016	5.23602	5.66646	5.42149	5.31423	5.17653	5.56472	5.93429	5.85129	5.56844	5.47852	5.57917	5.48348	5.50979	5.49833	5.44382	5.47442	5.58261	5.37511	4.76275	5.46078	5.35791"
"ENSG00000134321	6.11056	4.65484	4.39227	5.19176	6.73116	4.18273	4.18643	5.27113	5.95343	4.75274	5.5585	4.36159	5.62287	4.42814	4.98069	5.43949	4.89759	4.6061	4.85261	4.50867	4.17022	4.4555	4.86942"
"ENSG00000134323	1.18462	0.765809	0.96886	2.15569	1.74769	0.713144	2.33848	0.708968	0	1.35456	0	0.626606	1.36314	0.0301368	1.75089	0.694653	1.95727	2.17601	2.42553	2.82149	2.47143	1.6034	2.30203"
"ENSG00000134324	6.67268	6.2818	6.61003	6.38745	6.41244	6.67458	6.50042	6.3791	6.02211	6.41831	6.12932	6.18056	6.08297	6.69643	6.72351	6.30702	6.30875	6.50831	5.75121	6.29628	6.38149	6.31896	6.96479"
"ENSG00000134326	6.82246	6.16417	5.49878	6.04431	7.34666	5.1064	5.5484	6.07971	6.32801	5.86028	5.89673	5.38231	6.46321	5.49321	5.666	6.45125	5.9413	5.67164	5.74087	5.38207	5.9636	5.65317	6.72294"
"ENSG00000134330	6.22272	6.42906	6.23456	6.16771	6.13137	6.20608	6.28648	6.30949	6.51508	6.35844	6.63188	6.2863	6.17322	6.07611	6.24845	6.392	6.08013	6.27295	6.44395	6.32747	6.60683	6.26469	6.33615"
"ENSG00000134333	8.85724	8.93273	8.75513	8.93	8.77887	9.68357	9.86034	8.85193	8.82082	8.93	8.9423	8.83446	8.9626	9.14565	8.84968	8.96485	9.03052	8.86858	8.81565	8.98574	9.47754	9.20948	9.86034"
"ENSG00000134339	0	0.457654	0	0	1.33332	0	0	0	0	0	0	0	0	0	0	0	0.120582	0	0	0	0	0	0"
"ENSG00000134352	6.33858	5.9272	6.30949	6.28034	6.32179	6.90014	6.78681	6.27825	6.13089	6.51699	5.36177	6.07294	6.27807	6.14607	6.1148	5.96405	6.11745	5.88656	5.57511	6.11413	6.13973	6.15642	6.46155"
"ENSG00000134363	0	1.98185	5.96796	0.942113	1.90342	3.02957	1.6787	1.54394	0	0.583165	0	1.1179	1.37697	1.3924	5.11895	0.694865	0.701786	0.693147	0.462508	0	2.02471	0	2.29567"
"ENSG00000134369	2.81418	4.35888	3.83325	3.99949	3.74418	3.63932	3.31254	3.66017	1.61697	3.40983	3.74495	3.75	3.34393	3.19153	3.01647	3.99508	3.2938	4.03638	3.69316	3.72031	3.41033	3.86988	3.58368"
"ENSG00000134371	6.45546	6.28357	6.2818	6.4409	6.40991	6.93599	6.83217	6.55864	6.49402	6.55399	6.6038	6.52694	6.40384	6.8216	6.52459	6.49143	6.52064	6.61125	6.41546	6.73565	6.54432	6.61715	6.62958"
"ENSG00000134375	6.47038	6.17869	6.20632	6.49273	6.15833	7.11619	7.09271	6.47474	6.40059	6.46155	6.52849	6.392	6.22633	6.73722	6.25767	6.26046	6.43777	6.32726	6.53871	6.41591	7.09392	6.37071	7.08049"
"ENSG00000134376	0	0	0	1.63023	0.739046	0	1.44142	1.79978	0	0	0.959685	1.66926	1.00249	2.47313	0.571995	0	1.08505	0.693147	0	1.9384	0	0	0"
"ENSG00000134419	7.27898	7.58609	7.80311	7.45924	7.26034	7.98905	7.79513	7.29136	7.96007	7.64285	7.80647	7.84163	7.52465	7.75112	7.27385	7.60143	7.46276	7.41922	7.67974	7.95672	8.12021	7.89899	7.66432"
"ENSG00000134440	7.68103	7.4155	7.59352	8.00798	7.78296	6.96744	7.08782	7.97652	7.2481	7.62674	7.3896	7.55707	7.68788	7.32122	7.65472	7.65738	7.72418	7.91355	7.31646	7.31985	6.95166	7.39011	7.27774"
"ENSG00000134444	5.53498	5.35632	5.46936	5.38089	5.51522	5.51429	5.54332	5.43533	5.61942	5.38833	5.19885	5.21314	5.36797	6.01825	5.54386	5.24078	5.63249	5.4872	5.43508	5.71857	5.35707	5.68706	5.871"
"ENSG00000134452	7.70422	7.80311	7.70089	7.67734	7.76716	6.97464	6.98807	7.7502	7.47015	7.4235	7.68788	7.61036	7.64081	7.55707	7.80871	7.55757	7.71297	7.63754	7.61735	7.91518	6.96782	7.9339	6.3298"
"ENSG00000134453	7.30224	7.12462	7.23109	7.24324	7.0905	7.25503	7.22045	7.01672	7.26812	6.98581	7.28278	7.15109	7.03952	7.24716	7.02536	7.17488	7.06384	7.05234	7.17366	7.4674	7.28321	7.35862	7.522"
